ydatestr,iprob_1d,iprob_2d,iprob_1w,final_prob_1d,final_prob_2d,final_prob_1w,n1dg,n2dg,n1wg
2014-08-26,0.495497628150495,0.503099872930657,0.518744227142047,0.511462955867124,0.510940904546648,0.536169603579577,4.99995000049545e-05,-0.00163989910607862,0.000349996500035022
2014-08-27,0.506562654603019,0.506129117162405,0.519434152650592,0.520655746984213,0.510581691452951,0.52595511456846,-0.00168989860608358,0.00163051366591973,-0.00123492590444563
2014-08-28,0.509112053045281,0.50067313909117,0.518099511127296,0.509485476008084,0.511345614863888,0.518188050982498,0.00332041227200331,0.00277632905222867,0.00549395514688944
2014-08-29,0.497641667040725,0.493253096557303,0.510809121934541,0.495268554579112,0.502267808519389,0.504960152762648,-0.000544083219774639,-0.00132319503230832,-0.000913460818520756
2014-09-02,0.5081716949832,0.503082614653445,0.512556872949926,0.505289081752118,0.511534336235702,0.525384291495699,-0.000779111812533684,-0.00231355941139806,-0.00691212018299135
2014-09-03,0.515297331477659,0.503488663353071,0.510459757112879,0.509713080094663,0.500693534965942,0.491826225650716,-0.00153444759886438,0.00350146960384878,-0.00251409492582669
2014-09-04,0.515207835839984,0.50275634743831,0.51074317210606,0.510389571755357,0.508322347930829,0.503679056260899,0.00503591720271316,0.00196276420750963,-0.000100117638224937
2014-09-05,0.502270287846652,0.495970885572657,0.498359039844652,0.494990439082959,0.495912808689144,0.477533337952204,-0.00307315299520353,-0.00961811337571049,-0.0110424314268495
2014-09-08,0.516643097026886,0.5065856334399,0.509598313471054,0.517309188809798,0.50908692554016,0.50210473607795,-0.00654496038050696,-0.002898886070998,NaN
2014-09-09,0.533551049404166,0.512648287492666,0.517194452114946,0.530647157141365,0.515263197538644,0.504614216005061,0.00364607430950896,0.00452797480507691,NaN
2014-09-10,0.508417953871691,0.504307405949156,0.509732844761013,0.505372488272151,0.508086632777008,0.494427682499517,0.000881900495567944,-0.00508070182238749,NaN
2014-09-11,0.509619032710123,0.506811562703453,0.504629612961475,0.512535157392921,0.511999344679057,0.498593687076969,-0.00596260231795543,NaN,NaN
2014-09-12,0.532893343888234,0.521814153867255,0.522000836613449,0.54079994269393,0.5228929326375,0.520075861393205,NaN,NaN,NaN
