ydatestr,ydate,openp,cp
2011-08-30,734745,120.83,121.68
2011-08-31,734746,122.46,122.22
2011-09-01,734747,122.29,120.94
2011-09-02,734748,118.42,117.85
2011-09-06,734752,114.39,116.99
2011-09-07,734753,118.76,120.29
2011-09-08,734754,119.57,119.04
2011-09-09,734755,117.68,115.92
2011-09-12,734758,114.47,116.67
2011-09-13,734759,117.05,117.74
2011-09-14,734760,118.34,119.37
2011-09-15,734761,120.65,121.43
2011-09-16,734762,121.29,121.52
2011-09-19,734765,119.53,120.31
2011-09-20,734766,120.82,120.17
2011-09-21,734767,120.23,116.63
2011-09-22,734768,113.25,112.86
2011-09-23,734769,112.11,113.54
2011-09-26,734772,114.61,116.24
2011-09-27,734773,118.53,117.54
2011-09-28,734774,117.78,115.14
2011-09-29,734775,117.05,116.05
2011-09-30,734776,114.45,113.15
2011-10-03,734779,112.49,109.93
2011-10-04,734780,108.35,112.34
2011-10-05,734781,112.62,114.42
2011-10-06,734782,114.36,116.49
2011-10-07,734783,117.17,115.71
2011-10-10,734786,117.68,119.58
2011-10-11,734787,118.87,119.7
2011-10-12,734788,120.6,120.75
2011-10-13,734789,120.04,120.51
2011-10-14,734790,121.91,122.57
2011-10-17,734793,121.99,120.23
2011-10-18,734794,120.14,122.58
2011-10-19,734795,122.38,121.13
2011-10-20,734796,121.43,121.66
2011-10-21,734797,123.09,123.97
2011-10-24,734800,124.17,125.49
2011-10-25,734801,124.89,123.05
2011-10-26,734802,124.35,124.3
2011-10-27,734803,127.63,128.63
2011-10-28,734804,128,128.6
2011-10-31,734807,127.16,125.5
2011-11-01,734808,122.03,122
2011-11-02,734809,123.83,123.99
2011-11-03,734810,125.27,126.25
2011-11-04,734811,125.23,125.48
2011-11-07,734814,125.39,126.26
2011-11-08,734815,126.92,127.88
2011-11-09,734816,124.89,123.16
2011-11-10,734817,124.79,124.32
2011-11-11,734818,125.83,126.66
2011-11-14,734821,126.19,125.46
2011-11-15,734822,125.17,126.08
2011-11-16,734823,124.81,124.08
2011-11-17,734824,123.85,122.11
2011-11-18,734825,122.5,121.98
2011-11-21,734828,120.2,119.66
2011-11-22,734829,119.4,119.19
2011-11-23,734830,118.07,116.56
2011-11-25,734832,116.38,116.34
2011-11-28,734835,119.54,119.71
2011-11-29,734836,120.05,120.05
2011-11-30,734837,123.49,124.99
2011-12-01,734838,124.85,124.97
2011-12-02,734839,126.12,124.86
2011-12-05,734842,126.84,126.22
2011-12-06,734843,126.21,126.26
2011-12-07,734844,125.84,126.73
2011-12-08,734845,125.9,123.95
2011-12-09,734846,124.51,126.05
2011-12-12,734849,124.95,124.21
2011-12-13,734850,124.86,123.05
2011-12-14,734851,122.56,121.74
2011-12-15,734852,123.03,122.18
2011-12-16,734853,122.23,121.59
2011-12-19,734856,122.06,120.29
2011-12-20,734857,122.18,123.93
2011-12-21,734858,123.93,124.17
2011-12-22,734859,124.63,125.27
2011-12-23,734860,125.67,126.39
2011-12-27,734864,126.17,126.49
2011-12-28,734865,126.51,124.83
2011-12-29,734866,125.24,126.12
2011-12-30,734867,126.02,125.5
2012-01-03,734871,127.76,127.5
2012-01-04,734872,127.2,127.7
2012-01-05,734873,127.01,128.04
2012-01-06,734874,128.2,127.71
2012-01-09,734877,128,128.02
2012-01-10,734878,129.39,129.13
2012-01-11,734879,128.73,129.2
2012-01-12,734880,129.57,129.51
2012-01-13,734881,128.64,128.84
2012-01-17,734885,130.08,129.34
2012-01-18,734886,129.31,130.77
2012-01-19,734887,131.22,131.46
2012-01-20,734888,131.24,131.95
2012-01-23,734891,131.51,131.61
2012-01-24,734892,130.8,131.46
2012-01-25,734893,131.26,132.56
2012-01-26,734894,133.15,131.88
2012-01-27,734895,131.24,131.82
2012-01-30,734898,130.51,131.37
2012-01-31,734899,132.02,131.32
2012-02-01,734900,132.29,132.47
2012-02-02,734901,132.73,132.68
2012-02-03,734902,134,134.54
2012-02-06,734905,133.98,134.45
2012-02-07,734906,134.17,134.79
2012-02-08,734907,134.86,135.19
2012-02-09,734908,135.41,135.36
2012-02-10,734909,134.16,134.36
2012-02-13,734912,135.32,135.36
2012-02-14,734913,135,135.19
2012-02-15,734914,135.63,134.56
2012-02-16,734915,134.57,136.05
2012-02-17,734916,136.52,136.41
2012-02-21,734920,136.73,136.47
2012-02-22,734921,136.26,136.03
2012-02-23,734922,135.96,136.63
2012-02-24,734923,136.93,136.93
2012-02-27,734926,136.02,137.16
2012-02-28,734927,137.2,137.56
2012-02-29,734928,137.76,137.02
2012-03-01,734929,137.31,137.73
2012-03-02,734930,137.64,137.31
2012-03-05,734933,137.1,136.75
2012-03-06,734934,135.35,134.75
2012-03-07,734935,135.06,135.69
2012-03-08,734936,136.52,137.04
2012-03-09,734937,137.3,137.57
2012-03-12,734940,137.55,137.58
2012-03-13,734941,138.32,140.06
2012-03-14,734942,140.1,139.91
2012-03-15,734943,140.12,140.72
2012-03-16,734944,140.36,140.3
2012-03-19,734947,140.21,140.85
2012-03-20,734948,140.05,140.44
2012-03-21,734949,140.52,140.21
2012-03-22,734950,139.18,139.2
2012-03-23,734951,139.32,139.65
2012-03-26,734954,140.65,141.61
2012-03-27,734955,141.74,141.17
2012-03-28,734956,141.1,140.47
2012-03-29,734957,139.64,140.23
2012-03-30,734958,140.92,140.81
2012-04-02,734961,140.64,141.84
2012-04-03,734962,141.64,141.26
2012-04-04,734963,140.22,139.86
2012-04-05,734964,139.38,139.79
2012-04-09,734968,138.03,138.22
2012-04-10,734969,137.95,135.9
2012-04-11,734970,137.29,137
2012-04-12,734971,137.13,138.79
2012-04-13,734972,138.47,137.14
2012-04-16,734975,137.84,137.05
2012-04-17,734976,137.84,139.08
2012-04-18,734977,138.46,138.61
2012-04-19,734978,138.63,137.72
2012-04-20,734979,138.33,137.95
2012-04-23,734982,136.54,136.79
2012-04-24,734983,136.91,137.31
2012-04-25,734984,138.65,139.19
2012-04-26,734985,138.89,140.16
2012-04-27,734986,140.58,140.39
2012-04-30,734989,140.11,139.87
2012-05-01,734990,139.79,140.74
2012-05-02,734991,139.92,140.32
2012-05-03,734992,140.34,139.25
2012-05-04,734993,138.52,137
2012-05-07,734996,136.51,137.1
2012-05-08,734997,136.28,136.55
2012-05-09,734998,135.1,135.74
2012-05-10,734999,136.68,136.02
2012-05-11,735000,135.17,135.61
2012-05-14,735003,134.31,134.11
2012-05-15,735004,134.02,133.34
2012-05-16,735005,133.94,132.83
2012-05-17,735006,132.86,130.86
2012-05-18,735007,131.37,129.74
2012-05-21,735010,130.16,131.97
2012-05-22,735011,132.31,132.2
2012-05-23,735012,131.25,132.27
2012-05-24,735013,132.63,132.53
2012-05-25,735014,132.48,132.1
2012-05-29,735018,133.16,133.7
2012-05-30,735019,132.56,131.76
2012-05-31,735020,131.71,131.47
2012-06-01,735021,129.41,128.16
2012-06-04,735024,128.39,128.1
2012-06-05,735025,127.85,129.07
2012-06-06,735026,129.97,131.97
2012-06-07,735027,133.47,132.05
2012-06-08,735028,131.71,133.1
2012-06-11,735031,134.17,131.41
2012-06-12,735032,131.79,132.92
2012-06-13,735033,132.53,132.07
2012-06-14,735034,132.34,133.47
2012-06-15,735035,133.38,134.14
2012-06-18,735038,133.58,134.4
2012-06-19,735039,135.08,135.7
2012-06-20,735040,135.71,135.48
2012-06-21,735041,135.64,132.44
2012-06-22,735042,133.13,133.46
2012-06-25,735045,132.05,131.32
2012-06-26,735046,131.7,131.98
2012-06-27,735047,132.42,133.17
2012-06-28,735048,132.29,132.79
2012-06-29,735049,135.2,136.1
2012-07-02,735052,136.48,136.51
2012-07-03,735053,136.48,137.41
2012-07-05,735055,136.9,136.79
2012-07-06,735056,135.47,135.49
2012-07-09,735059,135.38,135.32
2012-07-10,735060,136.01,134.14
2012-07-11,735061,134.21,134.16
2012-07-12,735062,133.38,133.51
2012-07-13,735063,133.86,135.75
2012-07-16,735066,135.44,135.43
2012-07-17,735067,135.97,136.36
2012-07-18,735068,136.04,137.37
2012-07-19,735069,137.65,137.73
2012-07-20,735070,136.95,136.47
2012-07-23,735073,134.47,135.09
2012-07-24,735074,135.19,133.93
2012-07-25,735075,134.21,133.96
2012-07-26,735076,135.89,136.17
2012-07-27,735077,136.89,138.68
2012-07-30,735080,138.52,138.68
2012-07-31,735081,138.49,137.71
2012-08-01,735082,138.7,137.59
2012-08-02,735083,136.55,136.64
2012-08-03,735084,138.56,139.35
2012-08-06,735087,139.72,139.62
2012-08-07,735088,140.18,140.32
2012-08-08,735089,139.85,140.49
2012-08-09,735090,140.29,140.61
2012-08-10,735091,140.04,140.84
2012-08-13,735094,140.6,140.77
2012-08-14,735095,141.29,140.79
2012-08-15,735096,140.64,140.95
2012-08-16,735097,141.15,141.99
2012-08-17,735098,142.23,142.18
2012-08-20,735101,141.98,142.19
2012-08-21,735102,142.54,141.76
2012-08-22,735103,141.4,141.82
2012-08-23,735104,141.47,140.66
2012-08-24,735105,140.31,141.51
2012-08-27,735108,141.89,141.54
2012-08-28,735109,141.18,141.4
2012-08-29,735110,141.52,141.51
2012-08-30,735111,140.9,140.49
2012-08-31,735112,141.29,141.16
2012-09-04,735116,141.04,141.03
2012-09-05,735117,141.09,140.91
2012-09-06,735118,141.76,143.77
2012-09-07,735119,144.01,144.33
2012-09-10,735122,144.19,143.51
2012-09-11,735123,143.6,143.91
2012-09-12,735124,144.39,144.39
2012-09-13,735125,144.37,146.59
2012-09-14,735126,146.88,147.24
2012-09-17,735129,146.94,146.74
2012-09-18,735130,146.49,146.62
2012-09-19,735131,146.79,146.7
2012-09-20,735132,146.03,146.71
2012-09-21,735133,146.64,145.87
2012-09-24,735136,145.15,145.65
2012-09-25,735137,145.96,144.1
2012-09-26,735138,144.07,143.29
2012-09-27,735139,143.89,144.64
2012-09-28,735140,144.09,143.97
2012-10-01,735143,144.52,144.35
2012-10-02,735144,144.92,144.5
2012-10-03,735145,144.89,145.09
2012-10-04,735146,145.64,146.13
2012-10-05,735147,146.91,146.14
2012-10-08,735150,145.6,145.64
2012-10-09,735151,145.53,144.2
2012-10-10,735152,144.18,143.28
2012-10-11,735153,144.28,143.36
2012-10-12,735154,143.46,142.89
2012-10-15,735157,143.23,144.08
2012-10-16,735158,144.76,145.54
2012-10-17,735159,145.64,146.2
2012-10-18,735160,145.82,145.82
2012-10-19,735161,145.55,143.39
2012-10-22,735164,143.15,143.41
2012-10-23,735165,141.86,141.42
2012-10-24,735166,141.93,141.02
2012-10-25,735167,142.02,141.43
2012-10-26,735168,141.3,141.35
2012-10-31,735173,141.85,141.35
2012-11-01,735174,141.65,142.83
2012-11-02,735175,143.68,141.56
2012-11-05,735178,141.35,141.85
2012-11-06,735179,142.28,142.96
2012-11-07,735180,141.66,139.72
2012-11-08,735181,139.7,138.04
2012-11-09,735182,137.62,138.16
2012-11-12,735185,138.59,138.27
2012-11-13,735186,137.54,137.79
2012-11-14,735187,138.21,135.93
2012-11-15,735188,135.98,135.7
2012-11-16,735189,135.9,136.37
2012-11-19,735192,137.9,139.13
2012-11-20,735193,138.91,139.19
2012-11-21,735194,139.31,139.45
2012-11-23,735196,140.13,141.35
2012-11-26,735199,140.65,141.05
2012-11-27,735200,140.91,140.33
2012-11-28,735201,139.76,141.46
2012-11-29,735202,141.99,142.12
2012-11-30,735203,142.14,142.15
2012-12-03,735206,142.8,141.45
2012-12-04,735207,141.44,141.25
2012-12-05,735208,141.37,141.5
2012-12-06,735209,141.37,141.98
2012-12-07,735210,142.53,142.41
2012-12-10,735213,142.21,142.47
2012-12-11,735214,143.06,143.44
2012-12-12,735215,144,143.51
2012-12-13,735216,143.42,142.63
2012-12-14,735217,142.32,142.1
2012-12-17,735220,142.47,143.77
2012-12-18,735221,144,145.37
2012-12-19,735222,145.53,144.29
2012-12-20,735223,144.38,145.12
2012-12-21,735224,142.17,142.79
2012-12-24,735227,142.48,142.35
2012-12-26,735229,142.64,141.75
2012-12-27,735230,141.79,141.56
2012-12-28,735231,140.64,140.03
2012-12-31,735234,139.66,142.41
2013-01-02,735236,145.11,146.06
2013-01-03,735237,145.99,145.73
2013-01-04,735238,145.97,146.37
2013-01-07,735241,145.85,145.97
2013-01-08,735242,145.71,145.55
2013-01-09,735243,145.87,145.92
2013-01-10,735244,146.73,147.08
2013-01-11,735245,147.04,147.07
2013-01-14,735248,146.89,146.97
2013-01-15,735249,146.29,147.07
2013-01-16,735250,146.77,147.05
2013-01-17,735251,147.7,148
2013-01-18,735252,147.97,148.33
2013-01-22,735256,148.33,149.13
2013-01-23,735257,149.13,149.37
2013-01-24,735258,149.15,149.41
2013-01-25,735259,149.88,150.25
2013-01-28,735262,150.29,150.07
2013-01-29,735263,149.77,150.66
2013-01-30,735264,150.64,150.07
2013-01-31,735265,149.89,149.7
2013-02-01,735266,150.65,151.24
2013-02-04,735269,150.32,149.54
2013-02-05,735270,150.35,151.05
2013-02-06,735271,150.52,151.16
2013-02-07,735272,151.21,150.96
2013-02-08,735273,151.22,151.8
2013-02-11,735276,151.74,151.77
2013-02-12,735277,151.78,152.02
2013-02-13,735278,152.33,152.15
2013-02-14,735279,151.69,152.29
2013-02-15,735280,152.43,152.11
2013-02-19,735284,152.37,153.25
2013-02-20,735285,153.14,151.34
2013-02-21,735286,150.96,150.42
2013-02-22,735287,151.15,151.89
2013-02-25,735290,152.63,149
2013-02-26,735291,149.72,150.02
2013-02-27,735292,149.89,151.91
2013-02-28,735293,151.9,151.61
2013-03-01,735294,151.09,152.11
2013-03-04,735297,151.76,152.92
2013-03-05,735298,153.66,154.29
2013-03-06,735299,154.84,154.5
2013-03-07,735300,154.7,154.78
2013-03-08,735301,155.46,155.44
2013-03-11,735304,155.32,156.03
2013-03-12,735305,155.92,155.68
2013-03-13,735306,155.76,155.9
2013-03-14,735307,156.31,156.73
2013-03-15,735308,155.85,155.83
2013-03-18,735311,154.34,154.97
2013-03-19,735312,155.3,154.61
2013-03-20,735313,155.52,155.69
2013-03-21,735314,154.76,154.36
2013-03-22,735315,154.85,155.6
2013-03-25,735318,156.01,154.95
2013-03-26,735319,155.59,156.19
2013-03-27,735320,155.26,156.19
2013-03-28,735321,156.09,156.67
2013-04-01,735325,156.59,156.05
2013-04-02,735326,156.61,156.82
2013-04-03,735327,156.91,155.23
2013-04-04,735328,155.43,155.86
2013-04-05,735329,153.95,155.16
2013-04-08,735332,155.27,156.21
2013-04-09,735333,156.5,156.75
2013-04-10,735334,157.17,158.67
2013-04-11,735335,158.7,159.19
2013-04-12,735336,158.68,158.8
2013-04-15,735339,158,155.12
2013-04-16,735340,156.29,157.41
2013-04-17,735341,156.29,155.11
2013-04-18,735342,155.37,154.14
2013-04-19,735343,154.5,155.48
2013-04-22,735346,155.78,156.17
2013-04-23,735347,156.95,157.78
2013-04-24,735348,157.83,157.88
2013-04-25,735349,158.34,158.52
2013-04-26,735350,158.33,158.24
2013-04-29,735353,158.67,159.3
2013-04-30,735354,159.27,159.68
2013-05-01,735355,159.33,158.28
2013-05-02,735356,158.68,159.75
2013-05-03,735357,161.14,161.37
2013-05-06,735360,161.49,161.78
2013-05-07,735361,162.13,162.6
2013-05-08,735362,162.42,163.34
2013-05-09,735363,163.27,162.88
2013-05-10,735364,162.99,163.41
2013-05-13,735367,163.2,163.54
2013-05-14,735368,163.67,165.23
2013-05-15,735369,164.96,166.12
2013-05-16,735370,165.78,165.34
2013-05-17,735371,165.95,166.94
2013-05-20,735374,166.78,166.93
2013-05-21,735375,167.08,167.17
2013-05-22,735376,167.34,165.93
2013-05-23,735377,164.16,165.45
2013-05-24,735378,164.47,165.31
2013-05-28,735382,167.04,166.3
2013-05-29,735383,165.42,165.22
2013-05-30,735384,165.35,165.83
2013-05-31,735385,165.37,163.45
2013-06-03,735388,163.83,164.35
2013-06-04,735389,164.44,163.56
2013-06-05,735390,163.09,161.27
2013-06-06,735391,161.2,162.73
2013-06-07,735392,163.85,164.8
2013-06-10,735395,165.31,164.8
2013-06-11,735396,163.3,163.1
2013-06-12,735397,164.22,161.75
2013-06-13,735398,161.66,164.21
2013-06-14,735399,164.03,163.18
2013-06-17,735402,164.29,164.44
2013-06-18,735403,164.53,165.74
2013-06-19,735404,165.6,163.45
2013-06-20,735405,161.86,159.4
2013-06-21,735406,159.64,159.07
2013-06-24,735409,157.41,157.06
2013-06-25,735410,158.48,158.57
2013-06-26,735411,159.87,160.14
2013-06-27,735412,161.1,161.08
2013-06-28,735413,160.63,160.42
2013-07-01,735416,161.26,161.36
2013-07-02,735417,161.12,161.21
2013-07-03,735418,160.48,161.28
2013-07-05,735420,162.47,163.02
2013-07-08,735423,163.86,163.95
2013-07-09,735424,164.98,165.13
2013-07-10,735425,164.97,165.19
2013-07-11,735426,167.11,167.44
2013-07-12,735427,167.39,167.51
2013-07-15,735430,167.97,168.15
2013-07-16,735431,168.26,167.52
2013-07-17,735432,168.16,167.95
2013-07-18,735433,168.31,168.87
2013-07-19,735434,168.52,169.17
2013-07-22,735437,169.41,169.5
2013-07-23,735438,169.8,169.14
2013-07-24,735439,169.79,168.52
2013-07-25,735440,168.22,168.93
2013-07-26,735441,168.22,169.11
2013-07-29,735444,168.68,168.59
2013-07-30,735445,169.1,168.59
2013-07-31,735446,168.94,168.71
2013-08-01,735447,169.99,170.66
2013-08-02,735448,170.28,170.95
2013-08-05,735451,170.57,170.7
2013-08-06,735452,170.37,169.73
2013-08-07,735453,169.19,169.18
2013-08-08,735454,169.98,169.8
2013-08-09,735455,169.58,169.31
2013-08-12,735458,168.46,169.11
2013-08-13,735459,169.41,169.61
2013-08-14,735460,169.53,168.74
2013-08-15,735461,167.41,166.38
2013-08-16,735462,166.06,165.83
2013-08-19,735465,165.64,164.77
2013-08-20,735466,165.04,165.58
2013-08-21,735467,165.12,164.56
2013-08-22,735468,164.9,166.06
2013-08-23,735469,166.55,166.62
2013-08-26,735472,166.79,166
2013-08-27,735473,164.36,163.33
2013-08-28,735474,163.26,163.91
2013-08-29,735475,163.55,164.17
2013-08-30,735476,164.51,163.65
2013-09-03,735480,165.23,164.39
2013-09-04,735481,164.43,165.75
2013-09-05,735482,165.85,165.96
2013-09-06,735483,166.51,166.04
2013-09-09,735486,166.45,167.63
2013-09-10,735487,168.64,168.87
2013-09-11,735488,168.64,169.4
2013-09-12,735489,169.34,168.95
2013-09-13,735490,169.13,169.33
2013-09-16,735493,171.16,170.31
2013-09-17,735494,170.46,171.07
2013-09-18,735495,171.01,173.05
2013-09-19,735496,173.52,172.76
2013-09-20,735497,172.33,170.72
2013-09-23,735500,170.49,169.93
2013-09-24,735501,169.9,169.53
2013-09-25,735502,169.64,169.04
2013-09-26,735503,169.32,169.69
2013-09-27,735504,168.84,168.91
2013-09-30,735507,167.48,168.01
2013-10-01,735508,168.14,169.34
2013-10-02,735509,168.35,169.18
2013-10-03,735510,168.79,167.62
2013-10-04,735511,167.75,168.89
2013-10-07,735514,167.42,167.43
2013-10-08,735515,167.4,165.48
2013-10-09,735516,165.8,165.6
2013-10-10,735517,167.29,169.17
2013-10-11,735518,168.91,170.26
2013-10-14,735521,169.21,170.94
2013-10-15,735522,170.51,169.7
2013-10-16,735523,170.72,172.07
2013-10-17,735524,171.37,173.22
2013-10-18,735525,173.86,174.39
2013-10-21,735528,174.45,174.4
2013-10-22,735529,174.91,175.41
2013-10-23,735530,174.81,174.57
2013-10-24,735531,174.92,175.15
2013-10-25,735532,175.51,175.95
2013-10-28,735535,175.89,176.23
2013-10-29,735536,176.63,177.17
2013-10-30,735537,177.38,176.29
2013-10-31,735538,176.15,175.79
2013-11-01,735539,176.02,176.21
2013-11-04,735542,176.69,176.83
2013-11-05,735543,176.14,176.27
2013-11-06,735544,177.03,177.17
2013-11-07,735545,177.5,174.93
2013-11-08,735546,174.87,177.29
2013-11-11,735549,177.12,177.32
2013-11-12,735550,176.94,176.96
2013-11-13,735551,176.09,178.38
2013-11-14,735552,178.54,179.27
2013-11-15,735553,179.56,180.05
2013-11-18,735556,180.35,179.42
2013-11-19,735557,179.33,179.03
2013-11-20,735558,179.39,178.47
2013-11-21,735559,178.97,179.91
2013-11-22,735560,179.98,180.81
2013-11-25,735563,181.13,180.63
2013-11-26,735564,180.72,180.68
2013-11-27,735565,180.87,181.12
2013-11-29,735567,181.32,181
2013-12-02,735570,181.09,180.53
2013-12-03,735571,179.94,179.75
2013-12-04,735572,179.1,179.73
2013-12-05,735573,179.41,178.94
2013-12-06,735574,180.67,180.94
2013-12-09,735577,181.47,181.4
2013-12-10,735578,180.98,180.75
2013-12-11,735579,180.82,178.72
2013-12-12,735580,178.64,178.13
2013-12-13,735581,178.5,178.11
2013-12-16,735584,178.95,179.22
2013-12-17,735585,179.38,178.65
2013-12-18,735586,178.92,181.7
2013-12-19,735587,181.18,181.49
2013-12-20,735588,180.69,181.56
2013-12-23,735591,182.45,182.53
2013-12-24,735592,182.54,182.93
2013-12-26,735594,183.34,183.86
2013-12-27,735595,184.1,183.85
2013-12-30,735598,183.87,183.82
2013-12-31,735599,184.07,184.69
2014-01-02,735601,183.98,182.92
2014-01-03,735602,183.23,182.89
2014-01-06,735605,183.49,182.36
2014-01-07,735606,183.09,183.48
2014-01-08,735607,183.45,183.52
2014-01-09,735608,184.11,183.64
2014-01-10,735609,183.95,184.14
2014-01-13,735612,183.67,181.69
2014-01-14,735613,182.29,183.67
2014-01-15,735614,184.1,184.66
2014-01-16,735615,184.28,184.42
2014-01-17,735616,184.1,183.64
2014-01-21,735620,184.7,184.18
2014-01-22,735621,184.49,184.3
2014-01-23,735622,183.37,182.79
2014-01-24,735623,181.6,178.89
2014-01-27,735626,179.06,178.01
2014-01-28,735627,178.14,179.07
2014-01-29,735628,177.58,177.35
2014-01-30,735629,178.83,179.23
2014-01-31,735630,177.01,178.18
2014-02-03,735633,177.97,174.17
2014-02-04,735634,174.95,175.39
2014-02-05,735635,174.78,175.17
2014-02-06,735636,175.58,177.48
2014-02-07,735637,178.31,179.68
2014-02-10,735640,179.7,180.01
2014-02-11,735641,180.16,181.98
2014-02-12,735642,182.25,182.07
2014-02-13,735643,180.84,183.01
2014-02-14,735644,182.84,184.02
2014-02-18,735648,184.18,184.24
2014-02-19,735649,183.76,183.02
2014-02-20,735650,183.27,184.1
2014-02-21,735651,184.45,183.89
2014-02-24,735654,184.28,184.91
2014-02-25,735655,185.06,184.84
2014-02-26,735656,185.11,184.85
2014-02-27,735657,184.58,185.82
2014-02-28,735658,185.79,186.29
2014-03-03,735661,184.65,184.98
2014-03-04,735662,186.79,187.58
2014-03-05,735663,187.74,187.75
2014-03-06,735664,188.21,188.18
2014-03-07,735665,188.96,188.26
2014-03-10,735668,187.97,188.16
2014-03-11,735669,188.44,187.23
2014-03-12,735670,186.32,187.28
2014-03-13,735671,187.84,185.18
2014-03-14,735672,184.85,184.66
2014-03-17,735675,185.59,186.33
2014-03-18,735676,186.71,187.66
2014-03-19,735677,187.68,186.66
2014-03-20,735678,186.25,187.75
2014-03-21,735679,187.71,186.2
2014-03-24,735682,186.84,185.43
2014-03-25,735683,186.37,186.31
2014-03-26,735684,187.04,184.97
2014-03-27,735685,184.75,184.58
2014-03-28,735686,185.11,185.49
2014-03-31,735689,186.67,187.01
2014-04-01,735690,187.62,188.25
2014-04-02,735691,188.49,188.88
2014-04-03,735692,189.17,188.63
2014-04-04,735693,189.66,186.4
2014-04-07,735696,185.95,184.34
2014-04-08,735697,184.26,185.1
2014-04-09,735698,185.6,187.09
2014-04-10,735699,187.08,183.16
2014-04-11,735700,182.14,181.51
2014-04-14,735703,182.93,182.94
2014-04-15,735704,183.32,184.2
2014-04-16,735705,185.47,186.13
2014-04-17,735706,185.88,186.39
2014-04-21,735710,186.44,187.04
2014-04-22,735711,187.23,187.89
2014-04-23,735712,187.82,187.45
2014-04-24,735713,188.37,187.83
2014-04-25,735714,187.22,186.29
2014-04-28,735717,187.05,186.88
2014-04-29,735718,187.48,187.75
2014-04-30,735719,187.44,188.31
2014-05-01,735720,188.22,188.33
2014-05-02,735721,188.31,188.06
2014-05-05,735724,187.14,188.42
2014-05-06,735725,188,186.78
2014-05-07,735726,187.41,187.88
2014-05-08,735727,187.71,187.68
2014-05-09,735728,187.71,187.96
2014-05-12,735731,188.8,189.79
2014-05-13,735732,190.04,189.96
2014-05-14,735733,189.79,189.06
2014-05-15,735734,188.68,187.4
2014-05-16,735735,187.51,188.05
2014-05-19,735738,187.69,188.74
2014-05-20,735739,188.65,187.55
2014-05-21,735740,188.09,189.13
2014-05-22,735741,189.18,189.59
2014-05-23,735742,189.76,190.35
2014-05-27,735746,191.06,191.52
2014-05-28,735747,191.52,191.38
2014-05-29,735748,191.82,192.37
2014-05-30,735749,192.19,192.68
2014-06-02,735752,192.95,192.9
2014-06-03,735753,192.43,192.8
2014-06-04,735754,192.47,193.19
2014-06-05,735755,193.41,194.45
2014-06-06,735756,194.87,195.38
2014-06-09,735759,195.35,195.58
2014-06-10,735760,195.34,195.6
2014-06-11,735761,194.9,194.92
2014-06-12,735762,194.69,193.54
2014-06-13,735763,193.92,194.13
2014-06-16,735766,193.89,194.29
2014-06-17,735767,194.02,194.83
2014-06-18,735768,194.83,196.26
2014-06-19,735769,196.43,196.48
2014-06-20,735770,196.03,195.94
2014-06-23,735773,195.99,195.88
2014-06-24,735774,195.53,194.7
2014-06-25,735775,194.29,195.58
2014-06-26,735776,195.61,195.44
2014-06-27,735777,194.98,195.82
2014-06-30,735780,195.7,195.72
2014-07-01,735781,196.2,197.03
2014-07-02,735782,197.05,197.23
2014-07-03,735783,197.79,198.2
2014-07-07,735787,197.82,197.51
2014-07-08,735788,197.15,196.24
2014-07-09,735789,196.73,197.12
2014-07-10,735790,195.22,196.34
2014-07-11,735791,196.22,196.61
2014-07-14,735794,197.61,197.6
2014-07-15,735795,197.72,197.23
2014-07-16,735796,198.11,197.96
2014-07-17,735797,197.35,195.71
2014-07-18,735798,196.35,197.71
2014-07-21,735801,197.09,197.34
2014-07-22,735802,198.01,198.2
2014-07-23,735803,198.5,198.64
2014-07-24,735804,198.83,198.65
2014-07-25,735805,198.09,197.72
2014-07-28,735808,197.76,197.8
2014-07-29,735809,198.17,196.95
2014-07-30,735810,197.65,196.98
2014-07-31,735811,195.61,193.09
2014-08-01,735812,192.56,192.5
2014-08-04,735815,192.87,193.89
2014-08-05,735816,193.1,192.01
2014-08-06,735817,191.11,192.07
2014-08-07,735818,192.94,191.03
2014-08-08,735819,191.46,193.24
2014-08-11,735822,193.97,193.8
2014-08-12,735823,193.61,193.53
2014-08-13,735824,194.29,194.84
2014-08-14,735825,195.16,195.76
2014-08-15,735826,196.47,195.72
2014-08-18,735829,196.8,197.36
2014-08-19,735830,197.84,198.39
2014-08-20,735831,198.12,198.92
2014-08-21,735832,199.09,199.5
2014-08-22,735833,199.34,199.19
2014-08-25,735836,200.14,200.2
2014-08-26,735837,200.33,200.33
2014-08-27,735838,200.43,200.25
2014-08-28,735839,199.59,200.14
2014-08-29,735840,200.45,200.71
2014-09-02,735844,200.97,200.61
2014-09-03,735845,201.38,200.5
2014-09-04,735846,200.84,200.21
2014-09-05,735847,200.17,201.11
2014-09-08,735850,200.92,200.59
2014-09-09,735851,200.41,199.32
2014-09-10,735852,199.43,200.07
2014-09-11,735853,199.27,200.3
2014-09-12,735854,200.1,199.13
2014-09-15,735857,199.16,198.98
2014-09-16,735858,198.61,200.48
2014-09-17,735859,200.77,200.75
2014-09-18,735860,201.36,201.82
2014-09-19,735861,201.52,200.7
